id	quote
19870125	Ha ha! Your clever little strategy has tragically backfired! Look at this jump! Watch and weep, fuzz face! That's your move, right? I get to go now, right? It's too late for you to change your mind, right? Not so fast ... my hand's still on it. Jump, jump, jump! I win! You win?!? Aaugghh! You won last time! I hate it when you win! Aarrggh! Mff! Gnnk! I hate this game! I hate the whole world!! Aghhh! What a stupid game! You must have cheated! You must have used some sneaky, underhanded mind-meld to make me lose! I hate you! I didn't want to play this idiotic game in the first place! I know you'd cheat! I knew you'd win! Oh! Ooh! Aarg! Hack pant pant. Look, it's just a game. I know. You should see me when I loose in real life!
19870126	Susie's house is the next one up. This is our last chance to not show up and have a new bike horn.
19870127	Hi, Susie. Happy birthday! Hello, Calvin. Thanks for coming. Oh, look at your stuffed tiger! He's wearing a tie! He's just adorable! Ok, you were right. Girls flip for ties. You can stop winking at me. C'mon in. 
19870128	Ok, everyone. The idea of a scavenger hunt is to bring us back as many of these items as you can in half an hour. Let's go! Quick Hobbes, what's the first item? An old license plate. Great! I saw one on the way over! C'mon! good thing I always carry a Swiss army knife. Nobody's coming, right? Is this game legal?
19870129	Here's a paper plate for the birthday cake, Calvin. Thank you. I hope it's good. I hate it when the birthday kid chooses something gross like coconut. You don't have to worry. It's chocolate. Oh, good. Did you see it? Hey! Who cut a piece of my cake already?! I didn't even get to blow out the candles!! It's nice and moist, too. 
19870130	Glad you both could come. Thank you for the nice present. Good-bye. Mom may not want this piece of cake and ice cream we're bringing her.
19870131	Hey! It snowed last night! Oh, boy! Look at it all! They'll have to close the schools! Snow everywhere! It must be waist deep! Unfortunately, that's a relative measure. 
19870201	Either he's playing classical music at 78 RMP, or I'm still dreaming. First thing tomorrow morning, I'm calling the orphanage.  
19870202	What's the teacher handing out? Our report cards. Our report cards? You know, our grades. Grades? We're being graded? Of course, dummy. What did you think? Don't we even get a few practice semesters?
19870203	I brought my report card home dad. Well! Let's see it! Remember how you once told me it didn't matter what grades I got ... just as long as I tried my hardest, right? Well you could certainly be trying harder than this! So you admit you were lying?
19870204	Dad says my report card shows that not enough time is being spent on my homework. So from dinner till  bed is now designated as "homework time." I don't think that's fair! If it doesn't take that long to do, why should I have to stay in my room all that time? Yeah, can I help it I'm so fast?
19870205	Can I have some clay? Help yourself. This stuff's impossible to work with. Thanks. I've got a pretty good bowl or something going here. It started out as a phantom jet, but it sort of squashed, so now I think it's a bowl. Mmm that's very good. Yeah, I'm real pleased with it. 
19870206	Uh oh. There's a dinosaur in the kitchen. Well if you see Calvin anywhere, tell him it's almost time for dinner. I'd invite you, but no dinosaurs are allowed at the dinner table. Ha. Dinosaurs eat anywhere they want. 
19870207	Let's go Calvin. Time for your bath. I'm not taking baths anymore. I hate them. Oh? And how are you going to stay clean? Easy.
19870208	Why can't I ever find my stupid scarf? Hobbes and I are going outside Mom. This is going to be the biggest snowman ever built! People will come from miles to see our gigantic snoman! This won't go any more. It's too big to push. Ok, leave it here. I'm exhausted! Well we can't stop now! We need nine more of these! Nine more?! Sure! This is just one of his toes!
19870209	Where's Dad? He's in the living room, making a fire. A fire! Oh boy! Oh, in the fireplace. 
19870210	Wanna call that a single, or give this up?
19870211	What did Calvin want with those Christmas lights? He didn't say.
19870212	Where do we keep all our chainsaws Mom? We don't have any chainsaws, Calvin. We don't? Not any? Nope. How am I ever going to learn how to juggle?
19870213	The giant amoebae slides along the kitchen floor. Extending a cytoplasmic pseudopod, the protozoan engulfs a package of oatmeal cookies. Nice try. Put them back. 
19870214	The majestic eagle circles slowly in the clouds. With eyes so sharp he can spot movement a mile below. He sights his prey and dives! Reaching speeds of more than 100 mph, his unwary prize will never know what hit it! Wake up Dad! It's Saturday! Zz ... wha? 
19870215	Here is success Mr. Jones. He lives an a 5 acre home in a wealthy suburb. Here is the new Mercedes in the driveway. It's anyone's guess as to how much longer Mr. Jones can meet his monthly finance charges. Here comes Mr. Jones out of his attractive suburban home. He hops in his red sports car. Off he goes to work. 80 ... 90 ... 100 miles an hour! ... along the edge of the Grand Canyon!! Suddenly his steering wheel locks and he brakes fail! He careens over the edge! Oh no! Down he goes! His only hope is to climb out the sun roof and jump! Maybe, just maybe, he can grab a branch and save himself! He unwinds the sun roof! Can he make it? No! The car explodes in mid-air propelling millions of tiny shards into the stratosphere! Kablooie! The neighbors hear the boom echoing across the canyon. They pile into a mini-van to investigate! What will happen to them?
19870216	Dad, did you do a mating dance when you first saw mom? A mating dance? Yeah, I saw some birds do it on TV. They went, "awk awk braau-auukkk!" yes, that's more or less how I reacted. To what, wise guy? ... think carefully. 
19870217	Out you go, Hobbes. into the dryer. Rrrrrr Ding! Goodness, you're a fright. Tell your mom to put some conditioner in the wash next time. 
19870218	I cleaned my room, Mom. And I even did it without you telling me to. Well, that was very thoughtful. Of course, this isn't going to be a habit or anything. 
19870219	How come it doesn't take you as long as Mom to vacuum the house? Maybe I'm more efficient. Maybe you don't do as good a job. Why don't you go find something to do Mr. Critic? Ok, can I take this dust ball in for show and tell tomorrow? Calvin, this dust ball is going to be our little secret, all right? Aaacck! Look at this thing! Dear, I thought you did this room!
19870220	I've been in the water about 20 minutes look at my fingers. They're all wrinkled! So are my toes! Pretty neat huh? "Big pink raisin discovered in tub - boy's whereabouts unknown!" Aaugh!  
19870221	For the next 60 seconds I will conduct a test of my emergency broadcast equipment. Aaaaaaaaghhhhhhhh! Had this been a real emergency, the scream you just heard would have been followed by lots more just like it. This concludes my ... oh someday when the house caves in, she'll thank me. Mark my words. 
19870222	Aaaaahhh! Eeee! Hee hee hee hee! Woo! Ack! I've got you! Aaheeeee! Tickle tickle! Ah! Ah! Hee hee hee woo hoo! I'm gonna getcha! I'm coming after you! Eek! Hee hee. Here I come! Gotcha! Gootchie gootchie! Akpth! Ha ha ha. Eeep! Ha ha hee hee ooh! Ooh! Ha ha ha. Tickle, tickle! Whoa! Whoa! We'd better stop. Calm down, calm down. Ha ha hoo hoo hee hee ha. Hee hee whoof! Ha ha! (pant pant) hee hee hee wheeeeeeee ... her plan backfired, Dad. I'm all wound up, and Mom needs to be put to bed. 
19870223	Oh, Mom, I need Crisco for school today! Shortening? Honestly Calvin, I wish you'd remember these things the night before. Now hurry up and get ready. Right. Here's the Crisco back. Thanks. You put it in your hair?? Get back here! You're not going to school like that! Aw c'mon, Mom! It's class picture day! 
19870224	What with your hair? I told Mom I'm getting my school picture taken today, and she made me comb out the Crisco I put in my hair. Now I look like a moron. That's true. You do. Well don't just stand there! Think of something! What can I do? There, much better! What'd you do is it cool? Is it new wave? Gee, I wish I had a mirror. 
19870225	The bus is going to be here any minute. You're sure you fixed my hair so it looks ok? It looks great. Try not to muss it up. You're not kidding me, are you? This really looks good? Trust me. You look like ... like ... "Astro boy." All right! I can't wait to get my picture taken now!
19870226	Calvin! What did you do to your hair?? Don't you know we have our pictures taken today? Of course, silly. That's why I did it. It's Crisco. Does your mom know you look like that? Sort of. Hobbes fixed me up a little bit at the bus stop. Wow. I wish I had some Crisco. Wait till Mom sends my picture to Grandma!
19870227	Ok, kid, sit up straight on the stool and look right at me. That's it. Are you ready to take my picture? Should I take off my shirt now? Kid what are ... ? don't take off your shirt!! See? I painted a face on my stomach. Kid, put your shirt back on. But look! When I breath out the face changes! See? Ok, take one quick!
